episode,name,line,emotion,score
5x15 - Rabbit or Duck,Ted," Rabbit. Sorry, guys, I gotta go.
",sadness,0.8426793813705444
5x15 - Rabbit or Duck,Ted," Well, heeellooooo.
",joy,0.30377691984176636
5x15 - Rabbit or Duck,Barney," My phone. I'm taking it back. And I'm taking your cool nickname too. Barney Westside speaking.
",neutral,0.866532564163208
5x15 - Rabbit or Duck,Ted," No, no, I love it so much. It just keeps ringing and ringing and ringing. Give it, give it.
",neutral,0.33919087052345276
5x15 - Rabbit or Duck,Barney,"
",neutral,0.6658620834350586
5x15 - Rabbit or Duck,Ted," It's mine now.
",neutral,0.9380375146865845
5x15 - Rabbit or Duck,Barney," It's not your phone.
",neutral,0.9099003672599792
5x15 - Rabbit or Duck,Marshall," Lily.
",neutral,0.9205989241600037
5x15 - Rabbit or Duck,Lily,"
",neutral,0.6658620834350586
5x15 - Rabbit or Duck,Ted," Being single sucks. It turns you into a crazy person.
",disgust,0.6031162142753601
5x15 - Rabbit or Duck,Robin," I know. So much running around and freaking out. For what?
",anger,0.5770760178565979
5x15 - Rabbit or Duck,Ted," So long as you can find someone you can sit on the couch and put off cleaning the bathroom with.
",neutral,0.8745921850204468
5x15 - Rabbit or Duck,Robin," Well, the joke's on the rest of the world cause we can do that on our own.
",neutral,0.7257717251777649
5x15 - Rabbit or Duck,Ted," Exactly.
",neutral,0.9273779988288879
5x15 - Rabbit or Duck,Robin," Exactly.
",neutral,0.9273779988288879
5x15 - Rabbit or Duck,Robin," Save it. Let's just do the news.
",neutral,0.9242970943450928
5x15 - Rabbit or Duck,Robin," Clearly.
",neutral,0.9003276228904724
5x15 - Rabbit or Duck,Robin," 12.
",neutral,0.7652902603149414
5x15 - Rabbit or Duck,Robin," You can... just look at your mug.
",neutral,0.9441813230514526
5x15 - Rabbit or Duck,Robin," Well, I'll believe that when I see it.
",neutral,0.4569731056690216
5x15 - Rabbit or Duck,Robin," Don!! You're wearing pants!
",disgust,0.39302995800971985
5x15 - Rabbit or Duck,Robin,"
",neutral,0.6658620834350586
7x03 - Ducky Tie,Marshall," Oh my God, guys, I still have a hangover. Did I really ruin a marriage?
",surprise,0.7886786460876465
7x03 - Ducky Tie,Ted," No, you did not ruin a marriage. Only reception.
",neutral,0.7802324891090393
7x03 - Ducky Tie,Robin," And Miztva Bar next door.
",neutral,0.5958486795425415
7x03 - Ducky Tie,Lily," And my dress. And your dress. You put a dress at one point.
",neutral,0.7074882984161377
7x03 - Ducky Tie,Marshall," Ok, you know what, it's good. I'll be a father, and I want to be the kind of man that my child can watch. Therefore, new resolution... I will never drunk! I'm serious!
",anger,0.48848798871040344
7x03 - Ducky Tie,Marshall," I've done it again!
",anger,0.5771682262420654
7x03 - Ducky Tie,Lily," What happened to your leg?
",neutral,0.36488619446754456
7x03 - Ducky Tie,Barney," Oh, nothing. I must have coffee with Nora. She is still angry, so I need some ""sympathy points"". She loves musicals, so I'll tell him that I fell off stage during a performance of ""Man of La Mancha."" What do you think?
",anger,0.796920895576477
7x03 - Ducky Tie,Ted," Lose the cast.
",sadness,0.9286138415336609
7x03 - Ducky Tie,Barney," A one-man show... I love it!
",joy,0.9672921299934387
7x03 - Ducky Tie,Lily," Let us be clear... this woman is angry against you because you lied to him. So your solution is to claim that you broke your leg?
",anger,0.866017758846283
7x03 - Ducky Tie,Barney," You're right. A cervical neck brace! Thank you, Lil. I should have to talk to you soon. I trained all day with these crutches and one who has left in my hall is likely to need it.
",neutral,0.4594477117061615
7x03 - Ducky Tie,Ted," Well, I have good news. As you know, I recently decided to start out and see the girls.
",joy,0.9604688286781311
7x03 - Ducky Tie,Ted," Uh, yes. Salvation. I'm Ted.
",neutral,0.8737240433692932
7x03 - Ducky Tie,Lily," That's great, Ted.
",joy,0.8824583888053894
7x03 - Ducky Tie,Ted," It was a completely random moment. The kind that you can create yourself... At least I thought.
",neutral,0.7820879220962524
7x03 - Ducky Tie,Ted," Oh, no. How have I landed on it? Salvation. Ted Mosby.  I plead guilty. Salvation. Ted Mosby.  It's embarrassing. I will be on the cover of ""An egg on my face"" magazine. But I'm not. I'm on the cover of that one. Salvation. Ted Mosby.
",sadness,0.4195749759674072
7x03 - Ducky Tie,Ted," completely random 16 times in one day, and 16 of these, 10 were single. Of these 10, seven have loved what they saw. Of these seven, four were women. And these four, two have given me their real number. And I go with both.
",neutral,0.8449457883834839
7x03 - Ducky Tie,Marshall," Guys, this is Garrison Cootes.
",neutral,0.7705322504043579
7x03 - Ducky Tie,Marshall," If I did not work, I could finish... in kind, a Taco Belle somewhere. And nobody wants that. Unless you want to do this, like this you would have free tacos, since you are my friends. But now I need you all calmiez!  Hello.
",neutral,0.4636921286582947
7x03 - Ducky Tie,Marshall," I love the work you do.
",joy,0.9818599820137024
7x03 - Ducky Tie,Marshall," No, I mean it.
",disgust,0.6389530301094055
7x03 - Ducky Tie,Marshall," He's interested!
",neutral,0.5151966214179993
7x03 - Ducky Tie,Marshall," It's fantastic, Mr Cootes!
",joy,0.954785943031311
7x03 - Ducky Tie,Marshall," The crocodile you saw?
",surprise,0.648334801197052
7x03 - Ducky Tie,Barney," Hi Nora, thank you for coming.
",joy,0.8043498396873474
7x03 - Ducky Tie,Barney," My naked...? Oh, that's nothing. I was playing in a One Man Show at Fiddler. There was this scene...
",surprise,0.7265740036964417
7x03 - Ducky Tie,Barney," Wait, Nora, waiting... No, please. I'm sorry.
",sadness,0.6276494264602661
7x03 - Ducky Tie,Barney," Someone who likes you, really. And suspicious, and probably accurately you do it over more later, and therefore he feels the need... I'm sorry, you spoke of this fantastic pair of tits, right? Because I seek, and I do not see them.
",fear,0.35411909222602844
7x03 - Ducky Tie,Ted," I just had two rencards following. With two adorable girls, four cappuccinos and wait...  I do not know which was the best. Here are the girls: Jessica is a student in Rhode Island, she traveled around the world, speaks four languages and plays the piano. Claire and fought for the bill. So I do not know. It is t*rture. You see, the two girls have the potential to be really special. They both deserve a second round.
",neutral,0.7192960381507874
7x03 - Ducky Tie,Lily," Wait a minute. You're going to handle two girls at once? You do not think you should pick one before it gets too serious?
",disgust,0.2968562841415405
7x03 - Ducky Tie,Ted," Define ""serious"".
",sadness,0.5938392877578735
7x03 - Ducky Tie,Lily," Well, it's complicated. I think it would be when you have expectations, emotional involvement...
",neutral,0.9280588626861572
7x03 - Ducky Tie,Marshall," Third base. Seriously, third base.
",surprise,0.44685009121894836
7x03 - Ducky Tie,Ted," So I can go to the second two with no problem?
",neutral,0.8926165103912354
7x03 - Ducky Tie,Marshall," Treat yourself my friend. Treat yourself. Oh no.
",disgust,0.5348833203315735
7x03 - Ducky Tie,Marshall," Poor. This is very bad.
",disgust,0.8882415294647217
7x03 - Ducky Tie,Marshall," Oh! Oh! Someone there mentioned generous donation? I'm Marshall Eriksen. But you can call me Biercules!
",surprise,0.9111562967300415
7x03 - Ducky Tie,Lily," Well, it could be anyone. And thin, I had forgotten this story Biercules.Who made this site first?
",surprise,0.5844552516937256
7x03 - Ducky Tie,Marshall," Pete Durkenson.
",neutral,0.8570067882537842
7x03 - Ducky Tie,Ted," Of course.
",neutral,0.849230170249939
7x03 - Ducky Tie,Robin," This is the guy who convinced you to run around campus naked?
",surprise,0.6275168657302856
7x03 - Ducky Tie,Marshall," I wanted to join a club that I left three days later, because the clubs are stupid and elitist. And I also discovered that it was not a club.
",anger,0.5218470692634583
7x03 - Ducky Tie,Ted," Oh my God. This is huge! I am invited to the Ball of Architects, the annual gala honoring the greatest architects of the city. Oh no. You guys see the problem?
",surprise,0.9310340285301208
7x03 - Ducky Tie,Robin," This is an annual gala that honors the greatest architects of the city?
",joy,0.7277131080627441
7x03 - Ducky Tie,Ted," Robin, this is the biggest celebrity event of the year. In taking a girl at the ball, man, you reached third base. Whatever the girl I invite, it will be the steady girlfriend of Ted Mosby by the end of the evening. Ok, we stop to sit between two chairs. Robin, bring me my notebook. It's time to make lists of pros and cons.
",neutral,0.8973399996757507
7x03 - Ducky Tie,Barney," Okay, I did not know. Mea culpa. So, from now, more lies. I never lie to you. I'm serious. Ask me anything.
",anger,0.45291459560394287
7x03 - Ducky Tie,Barney," Have I ever... If I'm totally honest... Yes.
",neutral,0.6956614255905151
7x03 - Ducky Tie,Barney," More than once... Wow, this is... I guess if we... so, technically, there were a number of times I've lied to a woman to sleep with her.
",surprise,0.9671311974525452
7x03 - Ducky Tie,Barney," Nine or ten for most. There has been a 4 once. It was an easy girl.But, Nora, after that, I had to flee so fast. Honesty is good.
",neutral,0.9434205889701843
7x03 - Ducky Tie,Barney," You want me to tell all the lies I have told to put a woman in my bed?
",disgust,0.3354990780353546
7x03 - Ducky Tie,Barney," You are good.
",neutral,0.8487004041671753
7x03 - Ducky Tie,Marshall," Pete, Pete. Hey!
",joy,0.7803601026535034
7x03 - Ducky Tie,Marshall," Hey, I tried to call you all night.
",sadness,0.3105911314487457
7x03 - Ducky Tie,Marshall," It is Sunday.
",neutral,0.770148515701294
7x03 - Ducky Tie,Marshall," Ok, you know this old video of me?
",surprise,0.5071178674697876
7x03 - Ducky Tie,Marshall," You have to take away the internet. Genre immediately.
",neutral,0.7792757153511047
7x03 - Ducky Tie,Marshall," Yes, both are non-negotiable refusal.
",neutral,0.7039764523506165
7x03 - Ducky Tie,Marshall," Who are you playing anyway?
",neutral,0.6093568801879883
7x03 - Ducky Tie,Barney," I do not have time to explain how I got there. I just need someone to suck the poison. The surgeon gave me a new face, darling. You realize that I am alive? My name is David Beckham. If I castais only the white swan, is the role for you. No, I am a lesbian. What I wear is just very realistic.
",neutral,0.4424131512641907
7x03 - Ducky Tie,Barney," Oh, once I am the soul man. There was this pretty girl who only go out with black.
",neutral,0.8881569504737854
7x03 - Ducky Tie,Ted," I can not choose. They are both extraordinary.
",surprise,0.7914119958877563
7x03 - Ducky Tie,Robin," If architects had only two b*ll*ts, eh Ted?
",neutral,0.447155624628067
7x03 - Ducky Tie,Lily," I knew it. Ted, left or right?
",neutral,0.7647278308868408
7x03 - Ducky Tie,Ted," Yes, yes, good idea. Let fate decide? I will choose the left.
",neutral,0.5264202356338501
7x03 - Ducky Tie,Robin," Ted, to your heart, you know that you love one more than the other.Believe me, takes the other.
",neutral,0.73345547914505
7x03 - Ducky Tie,Ted," Uh, I have perhaps not been clear is the... Robin Ball Architects.This event is a very hip.
",neutral,0.7655460834503174
7x03 - Ducky Tie,Robin," Ok, name one celebrity who will be there.
",neutral,0.9508776068687439
7x03 - Ducky Tie,Ted," Lenny Kravitz.
",neutral,0.6374369859695435
7x03 - Ducky Tie,Robin," Lenny Kravitz will be there?
",neutral,0.5642977952957153
7x03 - Ducky Tie,Ted," Yes. He is there every year. And it's a rock star.
",neutral,0.607817530632019
7x03 - Ducky Tie,Robin," You know, Ted, in hindsight, it is too early to choose between these two girls. Takes a friend. Like, I dunno, maybe a friend who has a poster of Lenny Kravitz on his wall, and may or may not have dated this post and transported from his high school...
",neutral,0.8921340703964233
7x03 - Ducky Tie,Ted," This list of pros and cons leads to nothing. I need a color scale.
",neutral,0.9559409022331238
7x03 - Ducky Tie,Robin,"Lily and  Scale of colors!
",surprise,0.41371485590934753
7x03 - Ducky Tie,Marshall," Pete, please. I am unemployed. I have a huge mortgage. A baby arriving. And I'm about to lose a job that I really need because of a drunken video of 15 years ago.
",sadness,0.9302980303764343
7x03 - Ducky Tie,Marshall," There is no club.
",neutral,0.7129560112953186
7x03 - Ducky Tie,Marshall," It's not that I want to be a troublemaker. Fair, I must be one. I'll be a dad. You have children one day, you will understand.
",neutral,0.8067077398300171
7x03 - Ducky Tie,Marshall," Pete, please, remove the video.
",neutral,0.4049052298069
7x03 - Ducky Tie,Marshall," Oh no.
",surprise,0.5033628344535828
7x03 - Ducky Tie,Marshall," Pete, please, I'm tired...
",sadness,0.3899064362049103
7x03 - Ducky Tie,Marshall," I do not want to play Edward bottles money.
",sadness,0.7282987833023071
7x03 - Ducky Tie,Barney," And that made all the lies related to space. Let the world of sports. Oh wait, I forgot for a space: ""I was bitten by a snake space. You have to suck all the poison around my... ""
",disgust,0.4532085657119751
7x03 - Ducky Tie,Barney," So that was cool. I can remember, or...?
",neutral,0.5303026437759399
7x03 - Ducky Tie,Barney," Well, I count three for and one against.
",neutral,0.7449437975883484
7x03 - Ducky Tie,Barney," Because you are sat here all night. You could leave, but you did not. Listen, Nora, these lies, it was the old me. But I swear I try to change.You... make me want to change.
",anger,0.5039530396461487
7x03 - Ducky Tie,Barney," I will prove it. I'll show you how much I'm serious. I will not leave this restaurant as I have not got a second date with you.
",anger,0.34979262948036194
7x03 - Ducky Tie,Barney," I do not laugh. It is a restaurant 24h/24. I will stay forever if necessary. And I will. Just water for me please.
",neutral,0.8837878704071045
7x03 - Ducky Tie,Ted," Ok, so the red bar indicates the level of attractiveness, blue, intellectual stimulation, green, emotional connection, yellow, compatibility aspirations of life, and purple, so she tried to pay or not.
",neutral,0.8641112446784973
7x03 - Ducky Tie,Lily," Well, it looks like Jessica wins in the first four categories.
",neutral,0.822641134262085
7x03 - Ducky Tie,Ted," Do not fight in...
",neutral,0.4110054075717926
7x03 - Ducky Tie,Robin," Oh, that? It's nothing. It cost me three months' rent, and uh, I have never worn because I bought it for a big party to which you would have asked what did not happen. But, you know what? Do not feel guilty.
",sadness,0.47037798166275024
7x03 - Ducky Tie,Ted," What big event?
",surprise,0.7859030365943909
7x03 - Ducky Tie,Robin," This thing with your uncle.
",neutral,0.368777334690094
7x03 - Ducky Tie,Ted," His funeral? It fell into the water, he emerged miraculously from his coma.
",neutral,0.44975006580352783
7x03 - Ducky Tie,Robin," And I forgive you. Now I can have my place and meet Lenny Kravitz?
",neutral,0.29508736729621887
7x03 - Ducky Tie,Marshall," I've done it again!
",anger,0.5771682262420654
7x03 - Ducky Tie,Lily," Oh, dear. You're still drunk. I can not believe that I made the bet.
",surprise,0.6621346473693848
7x03 - Ducky Tie,Marshall," Just to be clear, ""I've done it again!""... Am not referring to my current state of inebriation.
",sadness,0.4469381868839264
7x03 - Ducky Tie,Lily," What does it therefore reference?
",neutral,0.8749586939811707
7x03 - Ducky Tie,Marshall," My name is Marshall Eriksen. I'm 33 and if my potential future employer, Garrison Cootes, look at this... Prostrate to Biercules!
",neutral,0.40560150146484375
7x03 - Ducky Tie,Lily," Well... it could be anyone...
",neutral,0.8793154954910278
7x03 - Ducky Tie,Lily," Pete, it's Lily Aldrin. I'll be brief. You're going out this video of Marshall. You know why? Because I am friends with three girls with whom you came to school, and girls say it all together. Every small detail.Huh. So... tick, tick... Pete so goes the clock in the little dick.
",neutral,0.7536472082138062
7x03 - Ducky Tie,Ted," Pete has a small dick?
",disgust,0.4831748902797699
